Channel_OrigCY5,Channel_OrigDAPI,Channel_OrigGFP,Channel_OrigRFP,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05MeasureImageQuality,FileName_OrigCY5,FileName_OrigDAPI,FileName_OrigGFP,FileName_OrigRFP,Frame_OrigCY5,Frame_OrigDAPI,Frame_OrigGFP,Frame_OrigRFP,Group_Index,Group_Length,Group_Number,Height_OrigCY5,Height_OrigDAPI,Height_OrigGFP,Height_OrigRFP,ImageNumber,ImageQuality_Correlation_OrigCY5_20,ImageQuality_Correlation_OrigDAPI_20,ImageQuality_Correlation_OrigGFP_20,ImageQuality_Correlation_OrigRFP_20,ImageQuality_FocusScore_OrigCY5,ImageQuality_FocusScore_OrigDAPI,ImageQuality_FocusScore_OrigGFP,ImageQuality_FocusScore_OrigRFP,ImageQuality_LocalFocusScore_OrigCY5_20,ImageQuality_LocalFocusScore_OrigDAPI_20,ImageQuality_LocalFocusScore_OrigGFP_20,ImageQuality_LocalFocusScore_OrigRFP_20,ImageQuality_PercentMaximal_OrigCY5,ImageQuality_PercentMaximal_OrigDAPI,ImageQuality_PercentMaximal_OrigGFP,ImageQuality_PercentMaximal_OrigRFP,ImageQuality_PercentMinimal_OrigCY5,ImageQuality_PercentMinimal_OrigDAPI,ImageQuality_PercentMinimal_OrigGFP,ImageQuality_PercentMinimal_OrigRFP,ImageQuality_PowerLogLogSlope_OrigCY5,ImageQuality_PowerLogLogSlope_OrigDAPI,ImageQuality_PowerLogLogSlope_OrigGFP,ImageQuality_PowerLogLogSlope_OrigRFP,ImageQuality_Scaling_OrigCY5,ImageQuality_Scaling_OrigDAPI,ImageQuality_Scaling_OrigGFP,ImageQuality_Scaling_OrigRFP,ImageSet_ImageSet,MD5Digest_OrigCY5,MD5Digest_OrigDAPI,MD5Digest_OrigGFP,MD5Digest_OrigRFP,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05MeasureImageQuality,PathName_OrigCY5,PathName_OrigDAPI,PathName_OrigGFP,PathName_OrigRFP,Scaling_OrigCY5,Scaling_OrigDAPI,Scaling_OrigGFP,Scaling_OrigRFP,Series_OrigCY5,Series_OrigDAPI,Series_OrigGFP,Series_OrigRFP,URL_OrigCY5,URL_OrigDAPI,URL_OrigGFP,URL_OrigRFP,Width_OrigCY5,Width_OrigDAPI,Width_OrigGFP,Width_OrigRFP
-1,-1,-1,-1,0.0,0.0,0.3500000000001364,0.0,0.9500000000000455,E7_01_3_18_CY5_001.tif,E7_01_1_18_DAPI_001.tif,E7_01_2_18_GFP_001.tif,E7_01_4_18_RFP_001.tif,0,0,0,0,1341,2160,1,904,904,904,904,1341,0.7123827171212,0.5838558183148312,0.5227729111425742,0.6236062222728417,0.02147352037530107,0.22781573746354153,0.06507045930679364,0.10231592173303392,0.14723422095054467,8.495854709870391,1.9359162886738015,0.23204022307721547,0.03380039331366765,9.037538319162473e-05,0.009760541384695471,0.0003615015327664989,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,0.23578937474694892,-1.9664394151471416,-2.20071398855364,-1.9033799224668422,-1.6718965477960004,65535,65535,65535,65535,b'eLsYSUBjsxkdWhjgAtIcmv0tRpvKdA1yI1CQjzaV6RjiJqAQH4Rl4PANcWNQiAO9SMUQB5XsdgDX1vue',bf4ddcddab37914c7004f770aec85f26,1cff325ee379e308238f95590a4a768d,cdc1e2b140f225c155ff663fbaf44290,a399fdaaf713d80657270dd0eb22aa43,0,0,0,0,0,0,0,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,65535,65535,65535,65535,0,0,0,0,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_3_18_CY5_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_1_18_DAPI_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_2_18_GFP_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_4_18_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.37999999999988177,0.0,0.9900000000000091,E7_01_3_19_CY5_001.tif,E7_01_1_19_DAPI_001.tif,E7_01_2_19_GFP_001.tif,E7_01_4_19_RFP_001.tif,0,0,0,0,1342,2160,1,904,904,904,904,1342,0.6576375254821509,0.3952815541073822,0.4366040550556705,0.5674716596245086,0.06053810579253176,0.3069741216681338,0.08645958211468498,0.1092380040617026,0.6906731806059507,15.39783347498063,5.051664888214281,0.2647913687915834,0.594850772167274,0.006597402972988605,0.019972959685349064,0.0004518769159581237,9.037538319162473e-05,0.0005422522991497484,9.037538319162473e-05,0.09399039851928973,-2.1684767954594086,-2.1865529112801347,-1.8473567502158095,-1.7218549223950401,65535,65535,65535,65535,b'eLsYSUBjsxkdWhjgAtIcmv0tR5vKdA1yI1CQjzaV6RjiJqAQH4Rl4PANcWNQiAO9SMUQB5XsdgDh1/ui',cd0182d9c9d6b451265a0aa9908bbd01,3fb46acdb5926610f0955d408fa32963,2b3dcc0d23486ba355517f329bc7fa30,4ac747e1a3c6b75186ecbf4554d902f8,0,0,0,0,0,0,0,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,65535,65535,65535,65535,0,0,0,0,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_3_19_CY5_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_1_19_DAPI_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_2_19_GFP_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_4_19_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.3500000000001364,0.0,0.9700000000000273,E7_01_3_1_CY5_001.tif,E7_01_1_1_DAPI_001.tif,E7_01_2_1_GFP_001.tif,E7_01_4_1_RFP_001.tif,0,0,0,0,1343,2160,1,904,904,904,904,1343,0.6960362788155516,0.41792811286770815,0.4351756116425916,0.5385828936601345,0.021513344004972897,0.1815146938601624,0.04621196926302931,0.09822234634179874,0.23594388572561367,7.80585861098995,1.9158621094323631,0.22459622190332565,0.21934105500607323,0.03994591937069813,0.0028920122621319913,0.0003615015327664989,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,0.23714500549482329,-2.22691815755934,-2.1632661487110867,-1.9370556933763088,-1.7616227682440742,65535,65535,65535,65535,b'eLsYSUBjsxkdWhjgAtIcmv1HW8p0DXFgS3m0oUzPADcZnAXg8A1wY2CAA31IxQAHlep2AOGe+r4=',60c1208b304bac0330480ef28510e9e5,c960718d4b48779e02aaca6d85d0d89c,1b06a79ee1625e8d3d2a4210b263eb8a,249f70ae87a68e9f10136920955361cc,0,0,0,0,0,0,0,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,65535,65535,65535,65535,0,0,0,0,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_3_1_CY5_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_1_1_DAPI_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_2_1_GFP_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_4_1_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.37999999999988177,0.0,0.9700000000000273,E7_01_3_20_CY5_001.tif,E7_01_1_20_DAPI_001.tif,E7_01_2_20_GFP_001.tif,E7_01_4_20_RFP_001.tif,0,0,0,0,1344,2160,1,904,904,904,904,1344,0.6635410248033705,0.4009775098627086,0.4955199487401692,0.5772022103078583,0.04710052383757454,0.3012867613104871,0.0889790615604,0.1382486879318608,0.5575625234310602,14.700932463915404,3.6240849536359674,0.4298173440441484,0.32137486262941756,0.0017171322806408698,0.009850916767887095,0.0003615015327664989,9.037538319162473e-05,0.0004518769159581237,9.037538319162473e-05,0.08296460176991151,-2.101074059788677,-2.2205008571480915,-1.8965944021943384,-1.740885690480778,65535,65535,65535,65535,b'eLsYSUBjsxkdWhjgAtIckv2NRpvK9A1yI1CQjzaV6RjiJqAQH4Rl4PANcWNQiAO9SMUQB5XsdgCR0/uC',45576b2c6dc85d258955ca1d3bf88ab9,e28fa95b3891f0ed15981b970ced467d,e94f026b847d60dae0f4a86f8474773a,35a83b0a9f64bce4c9bd83e0f99cb74c,0,0,0,0,0,0,0,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,65535,65535,65535,65535,0,0,0,0,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_3_20_CY5_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_1_20_DAPI_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_2_20_GFP_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_4_20_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.35999999999989996,0.0,0.9700000000000273,E7_01_3_21_CY5_001.tif,E7_01_1_21_DAPI_001.tif,E7_01_2_21_GFP_001.tif,E7_01_4_21_RFP_001.tif,0,0,0,0,1345,2160,1,904,904,904,904,1345,0.6977609793117551,0.4620045807941083,0.4486871327994061,0.6252781627226901,0.019630919898093475,0.18003149529805612,0.038753254774758945,0.08863736725296419,0.23990368856070576,5.434065499512993,1.4904716579884738,0.21841932400702402,0.06570290358031118,0.0002711261495748742,0.0009941292151078721,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,0.0002711261495748742,0.11495748741974667,-2.02423729822426,-2.237911623348595,-1.7191784418551668,-1.7202553661312487,65535,65535,65535,65535,b'eLsYSUBjsxkdWhjgAtIckv2NDEebynQNciNQkI82lekY4iagEB+EZeDwDXFjUIgDvUjFEAeV7HYAm9T7hg==',4f5a72577b53bab8079c5e4bc0a61cb8,4970859fd23f2f48e6366d5081826c95,c30086e42623e5c4d07409d552bfa05d,adcab265c23852495eeb864346ea1c6b,0,0,0,0,0,0,0,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,65535,65535,65535,65535,0,0,0,0,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_3_21_CY5_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_1_21_DAPI_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_2_21_GFP_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_4_21_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.3500000000001364,0.0,0.9800000000000182,E7_01_3_22_CY5_001.tif,E7_01_1_22_DAPI_001.tif,E7_01_2_22_GFP_001.tif,E7_01_4_22_RFP_001.tif,0,0,0,0,1346,2160,1,904,904,904,904,1346,0.6734117870269709,0.55177257629203,0.41555691072672285,0.658719550984217,0.04203098682432222,0.28850143879203677,0.09733317116762856,0.12986558745084684,0.7888046795262978,11.404745858788932,10.005384477637387,0.3349719163326772,0.36339941581352303,0.011929550581294465,0.014279310544276707,9.037538319162473e-05,9.037538319162473e-05,0.0002711261495748742,9.037538319162473e-05,0.12968867487998148,-2.022862928978223,-2.179822605893692,-1.758916221797123,-1.7620050596690884,65535,65535,65535,65535,b'eLsYSUBjsxkdWhjgAtIckv2NjEabynQNciNQkI82lekY4iagEB+EZeDwDXFjUIgDvUjFEAeV7HYApdX7ig==',2d392d5e2a65c20b428ddc4b70247983,5cfc07f2da39c0eee19d242072e37069,1afc20536f0272e71ee8eef0d29faa06,5c202eba631cc57ceb33e60186e1b041,0,0,0,0,0,0,0,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,65535,65535,65535,65535,0,0,0,0,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_3_22_CY5_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_1_22_DAPI_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_2_22_GFP_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_4_22_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.34999999999990905,0.0,0.9700000000000273,E7_01_3_23_CY5_001.tif,E7_01_1_23_DAPI_001.tif,E7_01_2_23_GFP_001.tif,E7_01_4_23_RFP_001.tif,0,0,0,0,1347,2160,1,904,904,904,904,1347,0.5964942094384454,0.46987397255767593,0.3758394190595544,0.5017290018904429,0.028425177884148636,0.19085047726964893,0.06616276787129967,0.09202765813098486,0.3925001989420807,5.974908296484682,6.466467521892403,0.2529482095291161,0.10510657065185956,9.037538319162473e-05,0.009127913702354098,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,0.00018075076638324945,0.2647094973682688,-1.9999670493399222,-2.1749306839399023,-1.6589039613070007,-1.6658294196380137,65535,65535,65535,65535,b'eLsYSUBjsxkdWhjgAtIckv2NjEebynQNciNQkI82lekY4iagEB+EZeDwDXFjUIgDvUjFEAeV7HYAr9b7jg==',71dd0b46c65ef2e881b3df0767988411,ce56a67e498e8f127f0367b68c347d5c,5c6ff1a33ceffba062583642847095e1,49e3f970c6e8a32b66a53f2439988f6f,0,0,0,0,0,0,0,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,65535,65535,65535,65535,0,0,0,0,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_3_23_CY5_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_1_23_DAPI_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_2_23_GFP_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_4_23_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.35999999999989996,0.0,0.9500000000000455,E7_01_3_24_CY5_001.tif,E7_01_1_24_DAPI_001.tif,E7_01_2_24_GFP_001.tif,E7_01_4_24_RFP_001.tif,0,0,0,0,1348,2160,1,904,904,904,904,1348,0.565339274980653,0.3753916734838808,0.38191320001598617,0.5127250272435169,0.027091574452001926,0.25954053834383073,0.07889006521550565,0.11815161358216066,0.2305944280800313,13.358338102728096,2.7464102109695028,0.33053230573129194,0.034975273295158774,9.037538319162473e-05,0.006507027589796981,0.0008133784487246226,9.037538319162473e-05,9.037538319162473e-05,0.00018075076638324945,0.29164136155937304,-2.0023731679474888,-2.115718557385326,-1.8702119125846006,-1.7219582982358057,65535,65535,65535,65535,b'eLsYSUBjsxkdWhjgAtIckv2NTEabynQNciNQkI82lekY4iagEB+EZeDwDXFjUIgDvUjFEAeV7HYAudf7kg==',6530d4ef1d2be189cc4b9496018423bb,cd7d5909c69e7421aaae22db9916b92d,31e212db02795fc59cc23e0aa125b5d1,2a163e0afe58ca6481bda6719d2ad299,0,0,0,0,0,0,0,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,65535,65535,65535,65535,0,0,0,0,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_3_24_CY5_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_1_24_DAPI_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_2_24_GFP_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_4_24_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.33999999999991815,0.0,0.9700000000000273,E7_01_3_25_CY5_001.tif,E7_01_1_25_DAPI_001.tif,E7_01_2_25_GFP_001.tif,E7_01_4_25_RFP_001.tif,0,0,0,0,1349,2160,1,904,904,904,904,1349,0.63990118587872,0.38992188566472485,0.44130874081054294,0.5507380110441289,0.04376314023937903,0.21416381240088558,0.0760922149935553,0.10605849132232929,0.5155226938777769,8.890931086694343,4.245369630372628,0.35527181819080955,0.5563508589276418,9.037538319162473e-05,0.0332581410145179,0.002801636878940367,9.037538319162473e-05,0.00018075076638324945,9.037538319162473e-05,0.07609607264734802,-2.109809361796036,-2.194841961918485,-1.866937355579811,-1.7006654229483757,65535,65535,65535,65535,b'eLsYSUBjsxkdWhjgAtIckv2NTEebynQNciNQkI82lekY4iagEB+EZeDwDXFjUIgDvUjFEAeV7HYAw9j7lg==',9b410a8c7b11c2e17261a4048f264642,05bcadf9d06d41eaeeebd7b31adc1a72,bcefdcf1fd6d2b13b29e253eb5c8d70a,df284eaf53649ac6e37e9cd3cdc1d29b,0,0,0,0,0,0,0,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,65535,65535,65535,65535,0,0,0,0,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_3_25_CY5_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_1_25_DAPI_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_2_25_GFP_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_4_25_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.3400000000001455,0.0,0.959999999999809,E7_01_3_26_CY5_001.tif,E7_01_1_26_DAPI_001.tif,E7_01_2_26_GFP_001.tif,E7_01_4_26_RFP_001.tif,0,0,0,0,1350,2160,1,904,904,904,904,1350,0.6800108862654664,0.505455378323381,0.44068370294557707,0.5409817453498986,0.037643505269302206,0.27046643398653775,0.07444111247567535,0.11812046752917198,0.5496221813009268,11.795001638685514,4.484357015753041,0.5772920391058883,0.22205231650182197,0.004518769159581237,0.006958904505755105,0.001355630747874371,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,0.07465006651628203,-1.952453218523576,-2.147748043153594,-1.800676484661001,-1.647446327480354,65535,65535,65535,65535,b'eLsYSUBjsxkdWhjgAtIckv2NzEabynQNciNQkI82lekY4iagEB+EZeDwDXFjUIgDvUjFEAeV7HYAzdn7mg==',8d8e5ae5c892684fe6ce97602dc65bd1,88e417971a40eb35cbd230d7a7c0c4b4,879c2e162e855cc58db3835019e09e8b,e497a2946c64cd51b8e67b17e8afa43a,0,0,0,0,0,0,0,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,65535,65535,65535,65535,0,0,0,0,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_3_26_CY5_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_1_26_DAPI_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_2_26_GFP_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_4_26_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.3400000000001455,0.0,0.9700000000000273,E7_01_3_27_CY5_001.tif,E7_01_1_27_DAPI_001.tif,E7_01_2_27_GFP_001.tif,E7_01_4_27_RFP_001.tif,0,0,0,0,1351,2160,1,904,904,904,904,1351,0.7554463503037213,0.5635063093888334,0.6034268484867747,0.7010046952001436,0.054514222611122126,0.3479691751427811,0.0905277267841596,0.12220814629403128,0.678953420101587,18.187206273891153,4.196185395210247,0.2927934912627074,0.5126995488460871,0.09055613395800798,0.006416652206605356,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,0.17957588640175834,-2.1955532728069835,-2.1672601368443263,-1.9755966805313694,-1.7956520134706346,65535,65535,65535,65535,b'eLsYSUBjsxkdWhjgAtIckv2NzEebynQNciNQkI82lekY4iagEB+EZeDwDXFjUIgDvUjFEAeV7HYA19r7ng==',9b974060629a7b55171e85d76d710200,59ba0f4b0e0c04def31442dff9028bcf,f014714b5a1c41e7e1388967766ecc6b,85a6750f47c3656bc71a7a686828f3cf,0,0,0,0,0,0,0,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,65535,65535,65535,65535,0,0,0,0,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_3_27_CY5_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_1_27_DAPI_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_2_27_GFP_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_4_27_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.34999999999990905,0.0,0.9800000000000182,E7_01_3_28_CY5_001.tif,E7_01_1_28_DAPI_001.tif,E7_01_2_28_GFP_001.tif,E7_01_4_28_RFP_001.tif,0,0,0,0,1352,2160,1,904,904,904,904,1352,0.6920551209194864,0.454142566717801,0.44693142597114355,0.5791518294273179,0.025565130465748296,0.16657550043424588,0.05698536750289799,0.0957498294213805,0.3098746014517239,6.188928238919391,2.2736599109968267,0.3418924623529793,0.1464984961536237,0.0006326276823413732,0.002620886112557117,0.0017171322806408698,9.037538319162473e-05,0.00018075076638324945,9.037538319162473e-05,0.34478208687604833,-2.065930358468624,-2.0602825198898214,-1.8857125470637284,-1.6031774725786259,65535,65535,65535,65535,b'eLsYSUBjsxkdWhjgAtIckv2NLEabynQNciNQkI82lekY4iagEB+EZeDwDXFjUIgDvUjFEAeV7HYA4dv7og==',24c93fefa88dc9458844fee745620641,ab1602b06436e1952f9d38c754170b8a,05f527ce50db52926dde02d771252e10,23d878578c3afde5a09a7b4584261fe0,0,0,0,0,0,0,0,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,65535,65535,65535,65535,0,0,0,0,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_3_28_CY5_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_1_28_DAPI_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_2_28_GFP_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/E7_01_4_28_RFP_001.tif,1224,1224,1224,1224
